route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
4_18,4_1650_2758_4_18_2,4_72954_1650,,1,4_18_V
4_18,4_1650_2759_4_18_3,4_72955_1650,,1,4_18_V
4_18,4_1650_2759_4_18_3,4_72956_1650,,1,4_18_V
4_18,4_1650_2759_4_18_3,4_72957_1650,,1,4_18_V
4_18,4_1650_2759_4_18_3,4_72958_1650,,1,4_18_V
4_18,4_1650_2759_4_18_3,4_72959_1650,,0,4_18_I
4_18,4_1650_2759_4_18_3,4_72960_1650,,0,4_18_I
4_18,4_1650_2759_4_18_3,4_72961_1650,,0,4_18_I
4_18,4_1650_2759_4_18_3,4_72962_1650,,0,4_18_I
4_23,4_1651_2760_4_23_1,4_72963_1651,,0,4_23_I
4_23,4_1651_2760_4_23_1,4_72964_1651,,0,4_23_I
4_23,4_1651_2760_4_23_1,4_72965_1651,,0,4_23_I
4_23,4_1651_2760_4_23_1,4_72966_1651,,0,4_23_I
4_23,4_1651_2760_4_23_1,4_72967_1651,,0,4_23_I
4_23,4_1651_2760_4_23_1,4_72968_1651,,1,4_23_V
4_23,4_1651_2760_4_23_1,4_72969_1651,,1,4_23_V
4_23,4_1651_2760_4_23_1,4_72970_1651,,1,4_23_V
4_23,4_1651_2760_4_23_1,4_72971_1651,,1,4_23_V
4_23,4_1651_2760_4_23_1,4_72972_1651,,1,4_23_V
4_23,4_1651_2761_4_23_6,4_72973_1651,,0,4_23_I
4_23,4_1651_2761_4_23_6,4_72974_1651,,1,4_23_V
4_163,4_1653_2763_4_163_1,4_72987_1653,,0,4_163_I
4_163,4_1653_2763_4_163_1,4_72988_1653,,1,4_163_V
4_163,4_1653_2764_4_163_6,4_72989_1653,,0,4_163_I
4_163,4_1653_2764_4_163_6,4_72990_1653,,1,4_163_V
4_307,4_1660_2769_11_307_1,4_73325_1660,,0,4_307_I
4_307,4_1660_2769_11_307_1,4_73326_1660,,0,4_307_I
4_307,4_1660_2769_11_307_1,4_73327_1660,,0,4_307_I
4_307,4_1660_2769_11_307_1,4_73328_1660,,0,4_307_I
4_307,4_1660_2769_11_307_1,4_73329_1660,,1,4_307_V
4_307,4_1660_2769_11_307_1,4_73330_1660,,1,4_307_V
4_307,4_1660_2769_11_307_1,4_73331_1660,,1,4_307_V
4_307,4_1660_2769_11_307_1,4_73332_1660,,1,4_307_V
4_177,4_1661_2770_11_177_1,4_73333_1661,,0,4_177_I
4_177,4_1661_2770_11_177_1,4_73334_1661,,0,4_177_I
4_177,4_1661_2770_11_177_1,4_73335_1661,,0,4_177_I
4_177,4_1661_2770_11_177_1,4_73336_1661,,0,4_177_I
4_177,4_1661_2770_11_177_1,4_73337_1661,,1,4_177_V
4_177,4_1661_2770_11_177_1,4_73338_1661,,1,4_177_V
4_177,4_1661_2770_11_177_1,4_73339_1661,,1,4_177_V
4_177,4_1661_2770_11_177_1,4_73340_1661,,1,4_177_V
4_177,4_1661_2770_11_177_1,4_73341_1661,,1,4_177_V
4_177,4_1661_2770_11_177_1,4_73342_1661,,0,4_177_I
4_177,4_1661_2770_11_177_1,4_73343_1661,,0,4_177_I
4_177,4_1661_2770_11_177_1,4_73344_1661,,0,4_177_I
4_177,4_1661_2770_11_177_1,4_73345_1661,,0,4_177_I
4_177,4_1661_2770_11_177_1,4_73346_1661,,1,4_177_V
4_177,4_1661_2770_11_177_1,4_73347_1661,,1,4_177_V
4_177,4_1661_2770_11_177_1,4_73348_1661,,1,4_177_V
4_274,4_1662_2771_4_274_1,4_73373_1662,,0,4_274_I
4_274,4_1662_2771_4_274_1,4_73374_1662,,0,4_274_I
4_274,4_1662_2771_4_274_1,4_73375_1662,,0,4_274_I
4_274,4_1662_2771_4_274_1,4_73376_1662,,0,4_274_I
4_274,4_1662_2771_4_274_1,4_73377_1662,,0,4_274_I
4_274,4_1662_2771_4_274_1,4_73378_1662,,0,4_274_I
4_274,4_1662_2771_4_274_1,4_73379_1662,,1,4_274_V
4_274,4_1662_2771_4_274_1,4_73380_1662,,1,4_274_V
4_274,4_1662_2771_4_274_1,4_73381_1662,,1,4_274_V
4_274,4_1662_2771_4_274_1,4_73382_1662,,1,4_274_V
4_274,4_1662_2771_4_274_1,4_73383_1662,,1,4_274_V
4_274,4_1662_2771_4_274_1,4_73384_1662,,1,4_274_V
4_149,4_1663_2772_11_149_76,4_73385_1663,,0,4_149_I
4_149,4_1663_2772_11_149_76,4_73386_1663,,0,4_149_I
4_149,4_1663_2772_11_149_76,4_73387_1663,,1,4_149_V
4_243,4_1664_2773_4_243_9,4_73388_1664,,0,4_243_I
4_243,4_1664_2773_4_243_9,4_73389_1664,,1,4_243_V
4_243,4_1664_2773_4_243_9,4_73390_1664,,0,4_243_I
4_243,4_1664_2773_4_243_9,4_73391_1664,,1,4_243_V
4_243,4_1664_2774_4_243_3,4_73392_1664,,0,4_243_I
4_243,4_1664_2774_4_243_3,4_73393_1664,,1,4_243_V
4_243,4_1664_2774_4_243_3,4_73394_1664,,0,4_243_I
4_243,4_1664_2774_4_243_3,4_73395_1664,,1,4_243_V
4_293,4_1665_2775_4_293_35,4_73396_1665,,0,4_293_I
4_293,4_1665_2775_4_293_35,4_73397_1665,,0,4_293_I
4_293,4_1665_2775_4_293_35,4_73398_1665,,0,4_293_I
4_293,4_1665_2775_4_293_35,4_73399_1665,,0,4_293_I
4_293,4_1665_2775_4_293_35,4_73400_1665,,1,4_293_V
4_293,4_1665_2775_4_293_35,4_73401_1665,,1,4_293_V
4_293,4_1665_2775_4_293_35,4_73402_1665,,1,4_293_V
4_293,4_1665_2775_4_293_35,4_73403_1665,,1,4_293_V
4_146,4_1666_2776_5_146_35,4_73404_1666,,0,4_146_I
4_146,4_1666_2776_5_146_35,4_73405_1666,,0,4_146_I
4_146,4_1666_2776_5_146_35,4_73406_1666,,1,4_146_V
4_146,4_1666_2776_5_146_35,4_73407_1666,,1,4_146_V
4_233,4_1669_2777_20_233_125,4_73408_1669,,0,4_233_I
4_233,4_1669_2777_20_233_125,4_73409_1669,,0,4_233_I
4_233,4_1669_2777_20_233_125,4_73410_1669,,1,4_233_V
4_233,4_1669_2777_20_233_125,4_73411_1669,,1,4_233_V
4_233,4_1669_2777_20_233_125,4_73412_1669,,0,4_233_I
4_233,4_1669_2777_20_233_125,4_73413_1669,,1,4_233_V
4_291,4_1670_2778_23_291_1,4_73414_1670,,0,4_291_I
4_291,4_1670_2778_23_291_1,4_73415_1670,,1,4_291_V
4_291,4_1671_2779_23_291_1,4_73416_1671,,0,4_291_I
4_291,4_1671_2779_23_291_1,4_73417_1671,,1,4_291_V
4_291,4_1670_2778_23_291_1,4_73418_1670,,0,4_291_I
4_291,4_1670_2778_23_291_1,4_73419_1670,,1,4_291_V
4_8,4_1672_2780_4_8_8,4_73420_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73421_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73422_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73423_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73424_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73425_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73426_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73427_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73428_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73429_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73430_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73431_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73432_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73433_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73434_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73435_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73436_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73437_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73438_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73439_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73440_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73441_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73442_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73443_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73444_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73445_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73446_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73447_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73448_1672,,0,4_8_I
4_8,4_1672_2780_4_8_8,4_73449_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73450_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73451_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73452_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73453_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73454_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73455_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73456_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73457_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73458_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73459_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73460_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73461_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73462_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73463_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73464_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73465_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73466_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73467_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73468_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73469_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73470_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73471_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73472_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73473_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73474_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73475_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73476_1672,,1,4_8_V
4_8,4_1672_2780_4_8_8,4_73477_1672,,1,4_8_V
4_21,4_1673_2783_4_21_9,4_73626_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73627_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73628_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73629_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73630_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73631_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73632_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73633_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73634_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73635_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73636_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73637_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73638_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73639_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73640_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73641_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73642_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73643_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73644_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73645_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73646_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73647_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73648_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73649_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73650_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73651_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73652_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73653_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73654_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73655_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73656_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73657_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73658_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73659_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73660_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73661_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73662_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73663_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73664_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73665_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73666_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73667_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73668_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73669_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73670_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73671_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73672_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73673_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73674_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73675_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73676_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73677_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73678_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73679_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73680_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73681_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73682_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73683_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73684_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73685_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73686_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73687_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73688_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73689_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73690_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73691_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73692_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73693_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73694_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73695_1673,,0,4_21_I
4_21,4_1673_2783_4_21_9,4_73696_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73697_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73698_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73699_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73700_1673,,1,4_21_V
4_21,4_1673_2783_4_21_9,4_73701_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73703_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73704_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73705_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73706_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73707_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73708_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73709_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73710_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73711_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73712_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73713_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73714_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73715_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73716_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73717_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73718_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73719_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73720_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73721_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73722_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73723_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73724_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73725_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73726_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73727_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73728_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73729_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73730_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73731_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73732_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73734_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73735_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73736_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73737_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73738_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73739_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73740_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73741_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73742_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73743_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73744_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73745_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73746_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73747_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73748_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73749_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73750_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73751_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73752_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73753_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73754_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73755_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73756_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73757_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73758_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73759_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73760_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73761_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73762_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73763_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73764_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73765_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73766_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73767_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73768_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73769_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73770_1673,,0,4_21_I
4_21,4_1673_2784_4_21_3,4_73772_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73773_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73774_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73775_1673,,1,4_21_V
4_21,4_1673_2784_4_21_3,4_73776_1673,,1,4_21_V
4_176,4_1676_2785_11_176_1,4_73778_1676,,0,4_176_I
4_176,4_1676_2785_11_176_1,4_73779_1676,,0,4_176_I
4_176,4_1676_2785_11_176_1,4_73780_1676,,0,4_176_I
4_176,4_1676_2785_11_176_1,4_73781_1676,,0,4_176_I
4_176,4_1676_2785_11_176_1,4_73782_1676,,0,4_176_I
4_176,4_1676_2785_11_176_1,4_73783_1676,,0,4_176_I
4_176,4_1676_2785_11_176_1,4_73784_1676,,0,4_176_I
4_176,4_1676_2785_11_176_1,4_73785_1676,,1,4_176_V
4_176,4_1676_2785_11_176_1,4_73786_1676,,1,4_176_V
4_176,4_1676_2785_11_176_1,4_73787_1676,,1,4_176_V
4_176,4_1676_2785_11_176_1,4_73788_1676,,1,4_176_V
4_176,4_1676_2785_11_176_1,4_73789_1676,,1,4_176_V
4_176,4_1676_2785_11_176_1,4_73790_1676,,1,4_176_V
4_176,4_1676_2785_11_176_1,4_73791_1676,,1,4_176_V
4_176,4_1676_2787_11_176_6,4_73806_1676,,0,4_176_I
4_176,4_1676_2787_11_176_6,4_73807_1676,,0,4_176_I
4_176,4_1676_2787_11_176_6,4_73808_1676,,0,4_176_I
4_176,4_1676_2787_11_176_6,4_73809_1676,,1,4_176_V
4_176,4_1676_2787_11_176_6,4_73810_1676,,1,4_176_V
4_176,4_1676_2787_11_176_6,4_73811_1676,,1,4_176_V
4_25,4_1678_2788_4_25_8,4_73812_1678,,1,4_25_V
4_297,4_1679_2792_4_297_116,4_73827_1679,,0,4_297_I
4_297,4_1681_2792_4_297_116,4_73827_1681,,0,4_297_I
4_297,4_1679_2792_4_297_116,4_73828_1679,,0,4_297_I
4_297,4_1681_2792_4_297_116,4_73828_1681,,0,4_297_I
4_297,4_1679_2792_4_297_116,4_73829_1679,,0,4_297_I
4_297,4_1681_2792_4_297_116,4_73829_1681,,0,4_297_I
4_297,4_1679_2792_4_297_116,4_73830_1679,,1,4_297_V
4_297,4_1681_2792_4_297_116,4_73830_1681,,1,4_297_V
4_297,4_1679_2792_4_297_116,4_73831_1679,,1,4_297_V
4_297,4_1681_2792_4_297_116,4_73831_1681,,1,4_297_V
4_297,4_1679_2792_4_297_116,4_73832_1679,,1,4_297_V
4_297,4_1681_2792_4_297_116,4_73832_1681,,1,4_297_V
4_297,4_1679_2792_4_297_116,4_73833_1679,,0,4_297_I
4_297,4_1681_2792_4_297_116,4_73833_1681,,0,4_297_I
4_297,4_1679_2792_4_297_116,4_73834_1679,,0,4_297_I
4_297,4_1681_2792_4_297_116,4_73834_1681,,0,4_297_I
4_297,4_1679_2792_4_297_116,4_73835_1679,,0,4_297_I
4_297,4_1681_2792_4_297_116,4_73835_1681,,0,4_297_I
4_297,4_1679_2792_4_297_116,4_73836_1679,,1,4_297_V
4_297,4_1681_2792_4_297_116,4_73836_1681,,1,4_297_V
4_297,4_1679_2792_4_297_116,4_73837_1679,,1,4_297_V
4_297,4_1681_2792_4_297_116,4_73837_1681,,1,4_297_V
4_297,4_1679_2792_4_297_116,4_73838_1679,,1,4_297_V
4_297,4_1681_2792_4_297_116,4_73838_1681,,1,4_297_V
4_297,4_1679_2792_4_297_116,4_73839_1679,,1,4_297_V
4_297,4_1681_2792_4_297_116,4_73839_1681,,1,4_297_V
4_297,4_1680_2793_4_297_148,4_73840_1680,,0,4_297_I
4_297,4_1680_2793_4_297_148,4_73841_1680,,0,4_297_I
4_297,4_1680_2793_4_297_148,4_73842_1680,,0,4_297_I
4_297,4_1680_2793_4_297_148,4_73843_1680,,1,4_297_V
4_297,4_1680_2793_4_297_148,4_73844_1680,,1,4_297_V
4_297,4_1680_2793_4_297_148,4_73845_1680,,1,4_297_V
4_297,4_1680_2793_4_297_148,4_73846_1680,,0,4_297_I
4_297,4_1680_2793_4_297_148,4_73847_1680,,0,4_297_I
4_297,4_1680_2793_4_297_148,4_73848_1680,,0,4_297_I
4_297,4_1680_2793_4_297_148,4_73849_1680,,1,4_297_V
4_297,4_1680_2793_4_297_148,4_73850_1680,,1,4_297_V
4_297,4_1680_2793_4_297_148,4_73851_1680,,1,4_297_V
4_297,4_1680_2793_4_297_148,4_73852_1680,,1,4_297_V
4_297,4_1679_2794_4_297_152,4_73853_1679,,0,4_297_I
4_297,4_1681_2794_4_297_152,4_73853_1681,,0,4_297_I
4_297,4_1679_2794_4_297_152,4_73854_1679,,0,4_297_I
4_297,4_1681_2794_4_297_152,4_73854_1681,,0,4_297_I
4_297,4_1679_2794_4_297_152,4_73855_1679,,0,4_297_I
4_297,4_1681_2794_4_297_152,4_73855_1681,,0,4_297_I
4_297,4_1679_2794_4_297_152,4_73856_1679,,1,4_297_V
4_297,4_1681_2794_4_297_152,4_73856_1681,,1,4_297_V
4_297,4_1679_2794_4_297_152,4_73857_1679,,1,4_297_V
4_297,4_1681_2794_4_297_152,4_73857_1681,,1,4_297_V
4_297,4_1679_2794_4_297_152,4_73858_1679,,1,4_297_V
4_297,4_1681_2794_4_297_152,4_73858_1681,,1,4_297_V
4_297,4_1679_2794_4_297_152,4_73859_1679,,0,4_297_I
4_297,4_1681_2794_4_297_152,4_73859_1681,,0,4_297_I
4_297,4_1679_2794_4_297_152,4_73860_1679,,0,4_297_I
4_297,4_1681_2794_4_297_152,4_73860_1681,,0,4_297_I
4_297,4_1679_2794_4_297_152,4_73862_1679,,1,4_297_V
4_297,4_1681_2794_4_297_152,4_73862_1681,,1,4_297_V
4_297,4_1679_2794_4_297_152,4_73863_1679,,1,4_297_V
4_297,4_1681_2794_4_297_152,4_73863_1681,,1,4_297_V
4_19,4_1682_2795_4_19_1,4_73866_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73867_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73868_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73869_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73870_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73871_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73872_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73873_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73874_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73875_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73876_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73877_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73878_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73879_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73880_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73881_1682,,0,4_19_I
4_19,4_1682_2795_4_19_1,4_73882_1682,,0,4_19_I
